800,7329,225,2024-05-26,2025-09-29,1470.61,8,MasterCard,13.81
801,4981,860,2024-03-03,2025-06-19,515.14,8,Chase,24.95
802,3464,629,2025-06-15,2025-07-04,1368.45,4,American Express,10.83
803,3190,719,2025-09-29,2026-06-09,911.49,4,MasterCard,21.69
804,3974,865,2024-05-04,2026-08-25,608.57,6,Chase,20.14
805,5309,377,2025-01-08,2026-02-04,806.84,7,MasterCard,1.89
806,9939,118,2025-01-26,2025-05-31,1048.96,7,Discover,24.77
807,8837,939,2025-01-11,2026-04-05,524.83,1,MasterCard,8.94
808,3113,432,2025-06-12,2025-06-09,900.63,4,Visa,4.52
809,3608,790,2025-04-25,2026-05-22,769.96,8,Discover,2.22
810,381,577,2025-10-22,2026-05-01,529.65,1,Visa,15.01
811,88,28,2025-03-28,2025-05-06,1091.57,10,Discover,1.02
812,649,926,2024-11-26,2026-07-11,691.77,7,MasterCard,9.48
813,8494,762,2024-01-25,2025-01-16,563.68,9,MasterCard,9.71
814,2816,684,2025-07-08,2026-11-22,1252.64,2,American Express,11.21
815,4093,191,2024-02-22,2026-02-27,752.62,2,American Express,9.28
816,3713,861,2025-06-20,2026-09-07,512.3,5,American Express,10.62
817,6794,997,2024-03-31,2025-08-11,901.56,8,Visa,22.54
818,4081,71,2025-10-10,2025-12-25,1072.22,10,Visa,10.07
819,7450,222,2024-06-12,2025-09-22,793.64,3,Chase,9.53
820,4997,410,2025-09-18,2026-08-25,507.46,2,Discover,1.45
821,9903,440,2024-12-18,2025-10-26,1233.89,3,Visa,2.2
822,5904,286,2024-02-26,2025-08-16,927.29,7,Visa,9.65
823,5180,96,2024-07-18,2025-03-25,1333.16,5,American Express,10.44
824,4741,777,2024-08-26,2025-02-14,547.09,10,Visa,24.53
825,1905,676,2025-05-29,2025-07-05,1007.14,3,Discover,7.4
826,5721,800,2024-10-17,2026-09-15,1331.59,4,MasterCard,12.69
827,4090,328,2025-02-15,2026-11-13,951.67,5,MasterCard,19.07
828,6254,463,2024-02-28,2025-12-24,1160.82,6,Visa,3.65
829,9190,667,2025-03-31,2025-09-04,1317.66,5,Chase,18.33
830,870,587,2025-07-19,2025-09-23,1369.95,6,MasterCard,3.23
831,1668,325,2024-11-05,2026-11-21,949.52,3,American Express,15.95
832,9602,346,2024-12-23,2025-11-02,1483.17,8,MasterCard,21.83
833,3960,191,2025-03-14,2026-10-13,901.17,8,Visa,23.61
834,1992,209,2024-04-19,2026-09-08,645.68,7,Chase,3.33
835,1975,211,2024-06-07,2026-06-01,552.66,8,American Express,24.22
836,7561,812,2024-01-12,2026-04-11,1140.03,9,American Express,23.3
837,4905,627,2025-01-25,2025-07-22,1184.01,9,Visa,20.21
838,7976,273,2024-09-06,2026-10-07,844.7,8,American Express,13.55
839,665,429,2024-05-24,2025-07-28,996.07,4,Discover,12.51
840,6807,139,2024-07-09,2025-01-12,537.42,2,MasterCard,6.7
841,6707,933,2024-03-10,2026-08-09,836.47,3,Chase,19.51
842,6805,263,2025-03-20,2025-09-06,1359.31,4,Chase,7.05
843,8048,550,2024-07-14,2026-11-24,830.49,10,Discover,4.43
844,5306,999,2025-09-18,2025-03-03,1374.92,4,American Express,22.47
845,2843,123,2025-04-15,2026-03-21,1096.82,5,Visa,8.32
846,9564,756,2025-02-14,2025-09-01,609.93,9,Visa,1.93
847,4473,406,2024-04-17,2025-05-22,1484.03,5,Discover,9.86
848,5256,534,2025-01-06,2026-02-21,1439.97,8,Visa,21.76
849,4042,846,2024-07-27,2025-05-18,1466.72,7,Discover,8.74
850,1500,832,2024-10-16,2025-05-07,1349.32,1,MasterCard,15.46
851,1071,547,2024-06-02,2026-05-28,1278.12,7,Chase,6.58
852,1884,754,2025-03-06,2025-07-10,1222.73,5,Visa,10.03
853,7284,528,2024-08-22,2026-11-02,674.7,10,Chase,23.1
854,7005,402,2025-12-05,2026-03-11,1361.39,10,Visa,8.91
855,4686,809,2025-10-14,2025-08-05,508.34,1,Visa,22.34
856,3604,348,2024-02-25,2025-12-22,579.42,2,MasterCard,10.0
857,7308,455,2024-10-05,2026-11-13,990.3,2,Visa,14.28
858,2650,177,2024-07-06,2025-02-22,1025.7,10,Visa,19.2
859,2424,604,2025-09-13,2026-10-04,1147.98,10,Visa,8.0
860,7277,446,2024-08-07,2025-07-11,884.22,3,Visa,11.91
861,6750,108,2025-03-21,2025-12-13,534.02,7,Visa,10.46
862,5606,806,2025-08-30,2026-10-01,683.05,8,American Express,14.92
863,3681,730,2024-06-05,2025-02-28,637.83,3,MasterCard,10.63
864,5778,289,2025-06-15,2025-01-29,1468.89,9,Visa,2.64
865,1178,850,2024-10-28,2025-12-08,1438.13,2,MasterCard,21.73
866,5584,350,2025-07-03,2025-10-17,937.17,7,Visa,13.71
867,3761,700,2025-08-13,2026-04-27,647.68,9,American Express,12.2
868,8956,706,2024-08-24,2026-07-31,1189.8,9,Discover,16.8
869,9872,998,2024-02-15,2025-01-20,1185.99,3,Visa,18.26
870,7674,866,2024-11-06,2026-01-31,1216.36,8,Discover,23.53
871,1084,695,2025-04-26,2026-10-02,1139.52,4,Visa,9.38
872,9047,606,2024-01-31,2026-04-30,1363.38,5,Discover,7.23
873,1685,297,2024-04-22,2026-12-21,765.26,7,Visa,1.5
874,5710,68,2025-12-30,2025-05-18,1152.84,6,MasterCard,20.82
875,2545,750,2025-11-17,2025-08-16,1193.55,5,Chase,1.12
876,6228,692,2025-11-27,2026-10-14,1453.98,10,Discover,10.25
877,4247,587,2024-06-06,2025-12-04,733.98,1,Visa,13.5
878,1478,347,2025-04-14,2026-04-08,1283.91,5,Visa,16.4
879,2578,540,2024-12-02,2025-05-23,638.87,3,Discover,9.81
880,3999,450,2025-11-01,2026-03-20,1087.19,8,Visa,22.4
881,7044,146,2024-12-11,2026-04-03,814.97,6,Visa,17.0
882,3729,763,2024-10-03,2026-01-05,586.46,4,American Express,9.77
883,5670,612,2025-12-17,2026-02-19,782.32,9,Chase,22.68
