400,3817,206,2024-11-20,2025-02-25,559.98,6,Visa,13.83
401,2452,298,2024-11-26,2025-10-17,607.04,3,Chase,4.51
402,2711,869,2024-06-17,2025-04-14,503.09,6,Visa,12.84
403,2379,272,2025-07-24,2026-06-11,860.4,3,MasterCard,13.77
404,6093,435,2024-02-05,2026-12-06,1140.44,9,Visa,3.47
405,1074,80,2024-12-26,2025-12-03,793.18,3,American Express,3.35
406,3950,973,2025-04-12,2025-06-26,1035.91,9,Visa,11.16
407,9707,658,2025-11-27,2026-10-22,560.95,1,Chase,18.46
408,1238,98,2024-01-15,2025-06-05,732.32,4,Visa,17.37
409,1776,871,2025-11-26,2026-07-25,1407.25,8,American Express,22.3
410,4975,567,2024-10-05,2026-01-08,1250.48,3,Discover,17.82
411,251,887,2025-06-19,2026-06-09,510.13,1,Discover,2.68
412,5359,360,2025-05-21,2026-06-18,1049.64,2,Chase,23.28
413,6362,618,2024-11-27,2026-08-26,1044.61,2,Visa,11.84
414,5051,483,2025-11-30,2025-04-30,1356.08,10,Visa,24.27
415,8670,999,2024-02-17,2025-06-12,1483.81,9,Chase,16.82
416,9661,94,2024-01-26,2026-04-04,1154.3,1,Visa,4.3
417,5769,469,2024-10-30,2026-05-19,587.05,7,Discover,15.39
418,4769,20,2025-04-25,2026-01-07,1013.07,8,Discover,13.88
419,2925,213,2024-10-10,2026-04-25,1187.37,8,Chase,14.2
420,1172,530,2025-01-25,2026-11-18,918.55,7,American Express,15.25
421,7985,113,2025-02-28,2026-05-25,517.24,10,MasterCard,7.43
422,3238,659,2025-06-22,2026-05-05,783.95,6,Chase,8.58
423,366,809,2024-05-05,2025-08-17,708.61,7,Chase,9.12
424,524,349,2025-07-28,2025-08-05,703.63,10,Chase,16.64
425,1999,242,2024-10-13,2026-01-17,875.17,9,MasterCard,10.18
426,4015,141,2025-09-27,2026-09-30,1350.87,2,MasterCard,15.84
427,5228,672,2025-10-25,2025-12-07,971.01,9,Visa,3.21
428,9434,821,2024-03-30,2025-04-06,966.96,6,American Express,18.93
429,2115,875,2024-02-19,2026-06-08,662.66,1,MasterCard,15.3
430,328,817,2024-10-01,2025-03-18,1170.23,2,Discover,17.65
431,6884,622,2025-11-25,2025-07-06,941.41,6,MasterCard,13.05
432,7840,279,2024-12-08,2025-04-21,683.21,5,American Express,4.68
433,9270,741,2024-11-17,2026-06-10,1031.11,3,MasterCard,16.35
434,5980,624,2024-11-30,2026-04-14,964.72,7,Visa,15.32
435,8762,349,2025-03-06,2025-09-04,1367.71,8,Visa,7.24
436,879,644,2025-09-21,2026-04-05,770.23,3,Visa,1.41
437,2529,935,2025-05-27,2026-06-25,1015.64,2,MasterCard,20.64
438,4514,148,2025-06-03,2025-10-31,1368.03,10,Visa,16.29
439,9136,493,2025-10-23,2026-09-14,930.59,2,Visa,15.95
440,7213,669,2024-08-27,2025-03-22,1388.82,10,Visa,10.8
441,2716,672,2024-04-14,2025-09-09,1112.28,8,Visa,16.97
442,908,665,2024-04-29,2026-01-24,1489.48,1,Discover,3.84
443,5902,289,2025-12-30,2026-05-07,1288.41,9,MasterCard,5.12
444,5968,905,2025-09-03,2026-10-13,1423.07,1,Visa,24.69
445,5325,530,2024-01-28,2026-03-02,1246.61,2,Visa,4.35
446,9264,845,2025-02-19,2026-05-07,1283.64,7,American Express,12.67
447,8532,371,2024-03-19,2025-10-11,1491.71,7,Discover,20.98
448,893,154,2024-02-20,2026-08-13,1389.45,3,American Express,9.7
449,986,370,2024-06-22,2025-11-12,1097.43,1,Visa,13.05
450,3703,153,2024-11-18,2025-04-17,1319.79,5,Discover,13.31
451,650,256,2025-04-24,2025-06-26,1075.99,5,MasterCard,19.88
452,6367,692,2024-03-05,2026-04-21,1441.42,1,MasterCard,2.31
453,9768,521,2025-07-24,2026-05-15,704.63,7,Discover,12.41
454,5259,275,2024-03-04,2025-07-27,706.0,10,Chase,6.54
455,100,706,2024-02-20,2026-07-09,1233.36,9,Chase,13.13
456,63,91,2025-04-05,2025-06-18,804.43,5,Visa,21.23
457,3554,657,2024-08-23,2026-06-28,933.3,8,Chase,18.16
458,2848,822,2025-12-31,2026-05-12,740.92,7,Chase,7.33
459,5765,156,2024-02-23,2026-10-06,627.77,8,Chase,9.74
460,6527,544,2025-08-31,2025-02-28,1062.11,8,Discover,2.5
461,5154,66,2025-03-07,2026-07-17,588.94,7,Discover,11.68
462,2914,518,2025-12-13,2025-03-15,528.2,1,Visa,9.68
463,2389,455,2024-06-26,2025-11-30,851.75,7,Visa,14.57
464,6455,241,2025-04-15,2025-06-26,1087.41,5,American Express,1.57
465,563,66,2024-11-11,2025-01-12,747.58,10,Visa,12.01
466,5683,122,2024-08-10,2026-03-06,1410.82,9,American Express,7.96
467,6511,670,2024-04-20,2025-02-11,898.67,5,American Express,6.28
468,630,310,2024-06-20,2026-07-25,1295.63,10,American Express,21.84
469,9010,321,2024-01-23,2025-06-01,553.97,10,American Express,21.28
470,119,304,2024-05-12,2026-10-11,553.67,9,Visa,9.03
471,1861,96,2024-08-21,2026-07-17,708.37,10,MasterCard,2.48
472,8056,903,2025-06-06,2026-01-17,704.56,2,Discover,22.08
473,2200,528,2024-12-14,2025-10-18,655.03,1,Chase,7.27
474,7207,696,2024-10-06,2025-05-27,1371.89,4,MasterCard,1.27
475,390,982,2025-02-20,2025-04-13,914.75,6,Chase,15.27
476,3878,72,2024-09-27,2025-11-09,525.3,7,Chase,8.15
477,6668,577,2024-09-07,2025-09-20,768.48,5,Chase,24.91
478,9829,768,2024-08-26,2025-03-05,942.57,5,Chase,21.41
479,2806,395,2024-11-11,2026-08-18,1226.19,6,MasterCard,2.33
480,5184,339,2024-02-02,2026-08-28,998.12,2,American Express,10.78
481,4431,507,2025-12-13,2025-10-20,542.48,5,MasterCard,18.87
482,9019,500,2025-09-11,2025-05-09,1280.23,7,Chase,8.27
483,3860,634,2024-06-05,2025-07-31,1464.82,7,MasterCard,2.28
484,1564,992,2024-07-26,2026-12-09,699.42,2,Visa,1.81
485,9967,167,2024-03-12,2025-08-28,595.67,4,American Express,2.12
486,1805,973,2024-09-16,2025-11-30,1221.31,4,Discover,20.24
487,4711,435,2024-11-25,2025-05-23,1280.89,1,Discover,6.25
488,1099,863,2025-11-13,2025-12-02,1126.68,3,MasterCard,9.21
489,1038,613,2024-12-19,2026-09-16,1092.17,1,American Express,2.43
490,6529,369,2024-01-23,2026-02-12,1335.92,5,MasterCard,14.14
491,5343,787,2024-01-25,2026-05-12,1434.5,2,MasterCard,12.06
492,5981,209,2024-04-11,2026-11-01,1422.94,10,American Express,15.73
493,4849,571,2024-03-04,2026-03-20,689.76,7,Chase,24.01
494,4548,622,2025-08-06,2026-02-22,1216.85,10,Visa,14.89
495,4404,841,2025-06-29,2026-11-22,930.09,8,Chase,15.59
496,6051,800,2024-10-16,2025-09-03,950.28,2,Visa,9.85
497,1342,596,2024-12-29,2026-04-06,1377.53,5,Visa,2.76
498,7373,641,2025-09-18,2026-06-16,709.76,2,Discover,18.66
499,2292,624,2025-11-28,2026-03-24,550.4,8,MasterCard,10.15
