600,4592,561,2025-12-19,2026-11-22,1086.47,5,MasterCard,9.7
601,3928,277,2024-02-14,2025-10-20,1124.79,4,MasterCard,5.5
602,4038,990,2024-11-17,2025-01-29,597.27,8,Discover,3.37
603,1961,568,2025-07-21,2026-10-18,665.2,1,Visa,13.84
604,2716,747,2025-01-30,2025-09-11,637.97,7,MasterCard,10.04
605,8500,117,2024-11-11,2026-02-21,512.91,2,American Express,8.33
606,2123,693,2025-05-04,2025-01-30,1445.74,3,American Express,13.41
607,3092,872,2025-04-02,2025-04-15,1157.68,5,Chase,22.42
608,4593,82,2025-09-21,2026-12-21,539.37,3,Discover,13.83
609,9718,6,2025-10-18,2026-09-11,1102.47,1,American Express,18.6
610,7827,972,2024-05-11,2026-02-26,1053.59,6,American Express,14.5
611,3887,788,2025-12-07,2025-11-06,1431.22,9,Chase,19.05
612,9049,402,2025-12-31,2025-03-15,892.22,10,Chase,2.44
613,6661,787,2025-06-20,2026-05-29,944.84,6,Chase,15.54
614,7459,563,2025-03-25,2025-05-13,585.17,8,American Express,16.9
615,793,599,2024-02-10,2025-11-21,780.46,8,Chase,12.86
616,8134,766,2024-08-24,2025-05-08,1395.72,3,Chase,19.79
617,128,392,2024-12-23,2026-06-10,1142.29,2,American Express,12.63
618,1027,589,2024-11-19,2025-04-03,1498.0,5,Discover,20.3
619,5276,242,2024-04-25,2025-07-09,1223.29,1,American Express,8.51
620,2872,95,2025-03-27,2026-10-15,696.14,5,Visa,17.71
621,7352,519,2024-09-11,2026-10-26,1121.43,5,MasterCard,11.47
622,5497,558,2024-09-20,2026-01-31,841.36,10,Visa,16.98
623,471,66,2025-01-04,2026-09-18,1406.25,9,MasterCard,16.6
624,3173,984,2025-07-19,2025-07-09,1167.55,4,Visa,15.69
625,4255,956,2025-05-12,2026-10-17,1328.71,3,Visa,7.37
626,1348,741,2024-12-11,2025-05-27,505.64,9,Visa,1.41
627,5540,941,2024-11-02,2026-04-02,882.56,7,Discover,6.84
628,5158,587,2024-03-18,2026-06-11,1313.99,6,MasterCard,11.17
629,1811,456,2025-05-12,2025-06-23,1352.67,8,Chase,7.88
630,1149,28,2024-07-07,2026-05-30,905.91,6,Visa,17.45
631,3877,33,2025-09-13,2025-07-22,1443.65,10,MasterCard,1.18
632,6173,447,2025-05-07,2026-04-06,1178.87,9,Visa,20.91
633,507,448,2025-02-20,2026-05-14,1080.74,6,American Express,5.18
634,7446,55,2025-12-23,2025-10-26,840.74,5,Visa,4.82
635,6207,560,2025-02-16,2025-01-10,579.92,8,MasterCard,1.73
636,57,714,2025-02-28,2026-10-20,992.15,6,MasterCard,4.57
637,7754,205,2024-04-23,2026-11-26,925.83,6,Visa,23.92
638,1004,603,2025-07-12,2025-07-27,662.35,6,Chase,10.7
639,6916,33,2025-11-01,2025-06-21,1385.28,7,American Express,17.72
640,88,11,2024-04-08,2025-09-23,780.78,1,MasterCard,15.19
641,2461,313,2024-07-09,2026-03-25,1065.49,5,Discover,23.88
642,6957,515,2025-04-16,2025-02-18,1285.39,1,Visa,14.05
643,2645,525,2025-06-19,2026-09-06,1426.08,6,Chase,16.75
644,2185,679,2025-07-08,2026-03-29,1368.27,10,American Express,9.87
645,7470,504,2024-10-18,2025-05-07,571.4,3,American Express,16.12
646,1376,784,2024-09-25,2026-02-15,1254.51,2,Chase,10.32
647,5895,601,2025-01-27,2025-04-10,580.87,10,Visa,21.1
648,8188,751,2024-12-09,2026-02-24,531.53,10,MasterCard,17.66
649,5056,999,2025-05-16,2025-02-08,949.58,10,American Express,5.79
650,4965,608,2024-02-13,2026-08-11,511.23,3,Visa,9.15
651,4806,262,2025-12-16,2025-02-01,1108.74,3,Visa,13.52
652,631,94,2025-11-01,2026-12-08,1041.96,3,American Express,11.47
653,4511,476,2025-03-11,2026-11-12,1060.95,6,Chase,13.68
654,4594,729,2024-07-24,2026-05-27,1201.05,6,MasterCard,17.03
655,4965,58,2025-09-13,2025-03-13,1478.64,8,Discover,18.72
656,2323,179,2025-02-27,2025-01-08,1436.55,5,Discover,16.38
657,8791,949,2024-08-01,2026-10-18,586.25,6,American Express,22.49
658,5927,921,2024-12-19,2026-10-24,1453.55,9,Visa,23.27
659,5626,414,2024-02-23,2025-08-04,1329.22,6,Chase,11.47
660,7027,498,2024-02-23,2026-07-14,583.93,3,Visa,17.12
661,9260,468,2024-04-25,2025-01-25,575.01,9,MasterCard,18.34
662,8967,651,2024-09-04,2026-01-07,1498.99,9,American Express,6.46
663,9825,413,2025-01-24,2026-08-09,663.56,9,MasterCard,5.57
664,419,876,2025-03-02,2025-07-14,517.23,8,American Express,4.35
665,7886,143,2024-05-28,2026-01-17,1058.63,5,Chase,5.02
666,6899,364,2025-11-13,2025-12-29,630.22,10,Visa,10.63
667,8312,586,2025-05-30,2025-11-08,1221.99,10,Chase,2.77
668,2972,804,2024-11-22,2025-11-04,943.03,6,Chase,6.23
669,8624,129,2024-03-07,2026-07-22,1445.48,5,MasterCard,5.83
670,217,294,2024-11-23,2026-11-22,1111.79,2,Chase,2.55
671,2442,405,2024-11-05,2025-09-29,710.87,6,Discover,10.83
672,2673,970,2024-12-01,2025-11-03,1206.79,3,Chase,7.13
673,7362,243,2024-12-11,2026-06-19,1328.55,9,Visa,5.07
674,4192,425,2025-08-27,2026-04-24,810.04,5,Discover,18.9
675,3185,279,2025-06-17,2026-06-27,742.63,1,Discover,23.78
676,6732,815,2024-05-18,2026-03-13,1416.15,4,MasterCard,21.22
677,1293,957,2025-07-14,2025-05-19,1400.24,8,Chase,2.92
678,2720,123,2024-04-19,2026-09-17,1491.91,10,Discover,2.95
679,6067,271,2025-01-09,2025-08-09,902.08,8,Discover,13.03
680,4536,796,2025-08-17,2025-03-10,1104.99,4,Discover,15.0
681,8507,96,2025-11-15,2026-09-11,1094.36,6,American Express,15.95
682,527,327,2025-03-10,2026-09-09,965.05,2,Chase,19.03
683,4833,362,2025-02-17,2025-06-14,823.23,8,Chase,13.58
684,6106,502,2024-12-29,2026-01-11,542.68,4,Visa,2.85
685,3450,236,2025-11-25,2025-10-29,618.56,4,Discover,23.71
686,8736,473,2024-08-18,2025-12-02,861.56,1,MasterCard,4.12
687,3244,865,2025-01-25,2026-10-03,1137.84,9,Discover,22.28
688,8193,880,2025-04-09,2026-04-22,1425.87,10,Visa,19.89
689,6139,205,2024-01-24,2025-02-22,1430.26,8,American Express,5.87
690,6552,782,2025-12-03,2025-12-16,1370.08,5,Chase,14.21
691,4227,24,2025-03-23,2025-06-04,1495.07,7,Visa,7.72
692,9506,677,2024-09-19,2025-08-15,1056.19,9,MasterCard,14.02
693,7584,557,2024-03-21,2025-03-07,959.49,10,Visa,6.19
694,7567,454,2025-04-12,2026-11-11,582.61,5,Discover,22.04
695,5376,458,2024-04-12,2026-12-13,1121.44,8,MasterCard,17.28
696,2514,249,2025-09-27,2025-11-26,1490.17,6,American Express,1.28
697,6722,119,2024-04-19,2025-06-13,818.84,2,Chase,6.53
698,4620,594,2025-12-05,2025-11-21,712.37,3,Visa,14.59
699,9594,921,2025-08-03,2026-04-19,1364.25,4,MasterCard,5.13
