100,6065,548,2025-01-09,2026-12-21,684.02,6,MasterCard,14.17
101,9561,443,2025-01-16,2026-02-12,589.05,9,Chase,19.7
102,2688,179,2024-12-10,2025-08-17,1159.35,3,Visa,10.91
103,6612,107,2025-01-06,2026-02-24,884.6,9,American Express,21.54
104,9697,550,2025-07-13,2026-07-21,1202.56,10,Discover,23.1
105,1592,82,2024-05-09,2026-04-27,927.55,3,Chase,6.0
106,2763,343,2025-06-25,2025-01-08,863.25,6,Chase,3.11
107,2929,562,2024-11-18,2025-11-19,1162.44,5,Visa,11.3
108,7550,255,2025-08-22,2026-03-05,616.55,2,Visa,2.24
109,5674,469,2025-11-04,2026-08-13,1183.94,8,Chase,9.82
110,6788,797,2025-09-02,2025-08-15,1092.19,2,MasterCard,21.81
111,932,597,2025-03-23,2025-07-01,1415.73,6,Discover,5.47
112,8581,126,2024-10-15,2026-09-27,953.16,4,Visa,20.85
113,743,302,2025-04-27,2026-06-08,1132.61,10,Visa,20.07
114,9428,401,2025-03-05,2025-08-12,617.63,1,American Express,10.83
115,1349,859,2025-08-27,2025-07-07,550.84,4,American Express,23.16
116,8681,636,2025-08-02,2026-07-21,1241.14,2,Visa,1.95
117,3540,188,2024-04-20,2026-01-29,624.84,1,MasterCard,7.04
118,5364,552,2025-04-09,2026-04-02,1252.06,1,Chase,12.59
119,4108,956,2024-12-27,2025-11-08,671.62,7,Chase,17.22
120,5515,744,2025-04-10,2025-11-27,1257.18,2,Chase,11.64
121,342,398,2025-03-04,2025-03-23,554.45,5,Discover,5.17
122,1722,902,2025-09-01,2026-07-12,1272.4,3,American Express,15.18
123,2786,825,2025-09-04,2025-06-01,569.87,8,MasterCard,15.54
124,3637,231,2025-06-04,2025-05-01,726.28,4,MasterCard,4.53
125,4095,52,2024-02-26,2026-10-23,945.75,6,Discover,24.64
126,544,735,2025-06-19,2025-08-10,815.73,3,American Express,23.43
127,5041,741,2024-03-13,2026-09-09,794.55,3,American Express,19.24
128,7719,271,2025-09-21,2026-10-27,802.62,2,Visa,23.38
129,3521,1000,2024-05-11,2025-05-23,1206.01,5,Visa,24.98
130,8911,509,2025-04-19,2025-06-23,505.49,2,MasterCard,15.2
131,1859,214,2025-12-03,2025-06-21,591.6,4,Chase,13.26
132,7510,178,2025-06-16,2025-07-08,726.01,10,Discover,8.5
133,282,146,2025-06-03,2026-07-01,699.48,4,Chase,14.93
134,3719,152,2024-08-31,2026-07-06,615.2,2,American Express,21.47
135,2506,647,2025-02-25,2025-06-03,900.44,2,American Express,21.46
136,4495,211,2025-02-26,2025-10-06,517.34,2,Discover,2.91
137,5605,922,2025-07-11,2025-01-04,819.85,6,MasterCard,19.3
138,7200,14,2024-09-30,2025-11-08,796.48,3,MasterCard,22.69
