900,5721,361,2024-06-21,2025-12-26,1194.5,10,American Express,3.41
901,185,842,2025-07-26,2026-01-14,594.69,9,Chase,17.68
902,9285,85,2024-04-19,2025-04-21,1429.72,8,Chase,22.13
903,5513,289,2025-07-30,2026-11-24,529.61,6,MasterCard,11.52
904,641,884,2025-10-12,2025-03-02,674.61,8,Visa,16.98
905,2209,882,2025-06-30,2025-09-24,530.78,7,Chase,11.92
906,55,753,2024-03-03,2026-04-29,500.15,6,Visa,24.31
907,9395,131,2024-05-20,2025-02-28,935.51,8,Chase,7.13
908,1861,715,2025-12-30,2026-05-18,587.85,1,Discover,18.9
909,5310,423,2025-11-19,2025-01-07,921.28,8,Discover,6.14
910,5433,112,2024-08-24,2025-05-14,1014.06,3,Discover,4.85
911,5002,745,2024-09-28,2026-02-07,511.65,7,Chase,13.28
912,9697,17,2024-03-15,2025-12-17,1260.29,9,Chase,1.09
913,2870,483,2024-02-04,2025-10-28,983.05,8,Discover,23.04
914,6764,528,2024-01-05,2025-08-31,1281.57,2,American Express,13.13
915,1914,689,2025-07-19,2026-04-25,1155.64,10,American Express,11.46
916,9437,641,2025-01-10,2025-05-29,1087.79,8,MasterCard,6.96
917,4396,382,2025-03-07,2025-06-17,1143.8,6,MasterCard,22.49
918,5290,420,2025-08-29,2026-12-28,717.6,2,Chase,10.19
919,1463,822,2024-08-01,2025-01-06,552.32,6,MasterCard,21.52
920,694,622,2025-09-21,2026-10-13,1047.87,4,Visa,4.08
921,9155,218,2024-11-19,2025-05-02,1446.83,9,American Express,21.86
922,6085,121,2025-11-05,2026-08-20,792.64,9,Chase,2.77
923,4464,378,2024-04-20,2025-12-20,646.75,10,Discover,14.3
924,6958,968,2025-07-11,2026-09-27,684.71,8,MasterCard,9.12
925,3349,927,2024-05-22,2025-01-03,666.66,4,Chase,14.64
926,2330,395,2024-12-09,2025-05-19,1003.77,5,Discover,24.4
927,700,694,2025-09-03,2026-11-20,1204.91,1,Chase,18.41
928,3502,903,2024-01-13,2025-03-23,850.6,8,Visa,2.99
929,9862,392,2024-10-20,2025-01-16,1286.09,9,Visa,1.4
930,6969,803,2025-03-26,2025-01-01,581.98,5,Chase,4.99
931,8896,634,2025-05-17,2025-08-29,1461.0,4,American Express,6.59
932,7973,730,2025-04-21,2025-01-31,1034.91,1,MasterCard,17.88
933,1656,67,2025-08-20,2026-08-18,530.99,5,Discover,2.2
934,9924,197,2024-07-21,2026-08-04,1411.69,8,MasterCard,4.79
935,3849,202,2024-10-27,2026-09-24,769.76,1,MasterCard,9.26
936,4672,313,2024-09-30,2025-01-02,1337.63,7,Discover,14.18
937,4578,720,2025-03-06,2025-07-14,1080.98,5,Discover,16.64
938,8876,262,2025-10-09,2026-05-24,800.69,8,American Express,15.76
939,9343,139,2024-11-03,2026-12-29,1250.02,8,American Express,6.09
940,3012,676,2025-02-03,2025-02-22,1141.62,6,Chase,13.1
941,3041,742,2024-11-27,2025-07-18,1234.6,10,Discover,16.08
942,2965,394,2024-08-19,2025-02-18,763.53,10,MasterCard,11.45
943,9569,347,2024-10-23,2025-05-18,1119.23,9,Discover,14.93
944,1054,243,2024-05-01,2026-06-22,951.57,6,Visa,6.97
945,9850,957,2025-05-25,2026-04-08,1496.78,2,American Express,21.03
946,8029,226,2025-03-15,2026-10-14,1428.2,10,Chase,21.52
947,2403,239,2024-02-24,2026-01-28,724.29,6,Visa,20.56
948,3112,573,2024-08-03,2025-01-06,1299.42,3,MasterCard,19.36
949,2182,23,2025-08-27,2026-07-31,1065.82,2,Chase,6.21
950,9751,220,2024-12-05,2025-12-02,1185.53,5,MasterCard,5.47
951,9679,763,2025-10-03,2025-01-21,1002.07,3,American Express,7.82
952,6537,529,2025-12-10,2025-07-14,1047.93,1,MasterCard,3.1
953,5792,973,2024-03-12,2026-06-12,1334.66,1,American Express,21.12
954,809,585,2024-05-08,2026-05-12,758.23,4,Visa,5.14
955,4456,527,2025-06-18,2026-02-24,1273.75,2,MasterCard,16.49
956,1399,444,2024-06-21,2025-11-06,1042.77,5,Discover,10.87
957,4962,632,2025-12-30,2025-04-09,1337.65,5,Discover,6.84
958,105,333,2024-09-29,2026-02-05,630.72,7,Discover,21.71
959,5803,769,2024-02-02,2025-01-11,858.07,7,MasterCard,20.56
960,3670,466,2024-08-05,2026-11-28,661.32,3,Visa,22.14
961,9997,364,2025-03-24,2025-02-01,1419.9,10,Visa,12.76
962,8133,896,2025-11-24,2025-01-23,934.85,7,Visa,14.29
963,9353,395,2024-07-20,2026-06-27,1137.11,1,MasterCard,8.78
964,3586,733,2024-03-12,2025-08-09,635.96,1,Visa,8.79
965,6021,971,2025-12-26,2025-04-08,1085.88,5,MasterCard,6.75
966,9112,784,2024-03-28,2025-04-20,841.24,10,MasterCard,21.54
967,9489,268,2024-02-14,2025-09-02,1206.99,6,Chase,17.38
968,7813,898,2025-02-02,2026-02-26,1438.67,1,Discover,8.88
969,2008,472,2025-05-31,2026-01-28,836.84,5,MasterCard,7.6
970,4357,849,2024-06-09,2026-10-28,1223.36,5,Chase,5.27
971,957,296,2024-02-03,2025-07-14,1236.01,6,Visa,8.54
972,8544,483,2024-02-16,2026-07-19,1007.75,9,Visa,5.45
973,2857,689,2024-10-13,2026-09-16,1439.96,1,Chase,16.78
974,832,584,2024-03-23,2025-12-07,596.93,9,Chase,16.04
975,3063,717,2024-05-07,2026-07-19,1163.96,9,Visa,1.73
976,7658,64,2025-01-12,2025-07-09,712.11,6,Visa,17.46
977,6674,345,2025-05-18,2025-11-27,743.61,7,American Express,19.2
978,948,986,2024-05-19,2025-10-27,1181.61,7,American Express,2.53
979,9877,518,2025-02-04,2025-04-21,1043.1,3,Visa,11.5
980,9957,803,2024-07-23,2025-04-04,623.6,8,Discover,7.48
981,4505,462,2024-08-30,2025-09-22,1338.99,6,Discover,18.82
982,2572,399,2024-04-11,2025-02-27,593.4,9,Discover,19.76
983,8851,400,2025-01-13,2026-04-28,1077.98,5,Discover,19.74
984,57,98,2024-09-24,2025-08-21,1371.22,5,Visa,5.93
985,9518,842,2024-01-29,2025-01-29,1331.27,6,Discover,18.64
986,779,869,2024-02-07,2026-12-20,1063.21,4,Discover,11.24
987,1808,47,2025-05-09,2025-06-06,1298.94,2,Visa,1.81
988,3309,693,2025-12-10,2025-07-06,699.44,5,Discover,5.94
989,5444,105,2025-01-19,2025-02-25,1216.31,5,Chase,16.84
990,2485,675,2025-02-09,2025-03-19,1047.7,2,Visa,18.41
991,9981,403,2024-01-22,2026-01-17,921.99,6,Visa,23.86
992,5477,675,2024-06-24,2026-03-30,918.58,9,MasterCard,10.89
993,4767,536,2025-02-11,2025-09-15,869.84,7,MasterCard,16.36
994,7892,35,2024-10-16,2026-01-02,597.83,4,Discover,22.52
995,785,59,2025-08-19,2026-05-26,1386.14,10,MasterCard,9.98
996,4894,753,2025-07-15,2025-01-05,954.64,9,Chase,8.82
997,1258,810,2025-07-19,2026-07-12,832.73,10,MasterCard,6.73
998,5970,3,2024-09-13,2025-11-08,1188.22,8,Discover,16.23
999,3458,779,2025-06-17,2026-07-28,1207.36,8,Discover,21.25
