700,9581,852,2025-12-04,2026-02-20,795.35,6,American Express,17.49
701,3015,649,2025-03-11,2025-02-15,960.14,3,Chase,10.21
702,8873,330,2024-09-22,2025-09-28,745.1,3,Chase,23.68
703,5329,568,2025-12-21,2025-04-24,1203.12,8,Discover,19.5
704,4223,686,2025-12-18,2026-01-08,1440.83,1,MasterCard,2.3
705,9083,79,2025-05-10,2025-08-03,1257.4,1,Visa,21.18
706,2632,472,2024-11-19,2025-07-15,1445.25,4,Discover,24.26
707,7083,304,2025-06-21,2026-04-04,766.41,1,American Express,16.55
708,3030,811,2024-05-01,2026-05-26,1035.75,6,American Express,17.88
709,4954,723,2024-01-02,2026-03-10,587.3,4,Chase,22.29
710,3687,896,2025-12-08,2026-03-23,1147.97,5,Visa,10.39
711,8327,335,2024-05-31,2025-06-17,912.64,4,American Express,23.23
712,1964,765,2025-04-05,2025-11-22,1193.48,8,Visa,18.46
713,6690,261,2025-09-26,2026-03-01,1445.75,5,Chase,23.01
714,8201,797,2025-04-02,2026-09-12,641.19,10,Visa,10.27
715,2892,893,2025-04-16,2025-01-22,972.04,7,American Express,19.74
716,3397,967,2024-09-13,2026-02-09,993.16,6,MasterCard,11.64
717,2746,879,2024-06-08,2025-08-18,944.81,2,Discover,13.47
718,7788,375,2025-04-03,2026-09-10,716.08,1,Visa,17.76
719,1709,34,2024-12-06,2026-07-17,1156.24,2,MasterCard,10.29
720,5050,707,2025-08-07,2025-03-14,1092.67,1,Chase,18.95
721,4986,692,2024-01-21,2026-10-23,1248.04,2,American Express,5.19
722,9253,586,2025-08-05,2026-11-28,500.41,1,American Express,8.27
723,2987,251,2024-04-08,2026-10-08,900.6,1,Discover,24.75
724,2840,145,2025-11-12,2026-06-19,1492.35,7,Chase,11.13
725,6258,790,2024-10-16,2025-09-22,983.63,3,Visa,19.73
726,8116,885,2025-11-21,2025-07-11,883.49,3,American Express,3.31
727,6489,367,2025-12-04,2025-08-17,1068.39,3,Visa,13.64
728,9947,130,2024-02-16,2026-08-30,1376.43,5,MasterCard,8.84
729,3041,127,2024-04-02,2025-05-23,980.37,8,MasterCard,22.86
730,4331,378,2025-09-27,2025-02-16,1277.0,7,MasterCard,6.55
731,6526,449,2025-01-03,2026-10-11,963.81,3,Chase,10.8
732,1149,549,2025-11-19,2026-07-19,1007.06,3,Visa,1.73
733,2793,449,2025-08-18,2025-12-07,1303.8,3,MasterCard,10.16
734,3083,822,2024-04-18,2025-03-22,1278.59,3,Discover,8.99
735,9984,269,2024-06-21,2026-02-04,634.17,2,Visa,20.65
736,7174,807,2025-08-22,2026-09-09,1277.12,3,American Express,4.83
737,9141,88,2024-11-23,2025-01-10,812.0,1,Visa,11.55
738,4927,711,2025-12-11,2026-08-31,893.64,3,Visa,22.65
739,8684,665,2024-08-06,2026-07-13,1068.18,3,American Express,6.88
740,1595,666,2025-12-04,2026-05-02,984.61,9,MasterCard,6.77
741,9228,342,2024-02-05,2026-05-28,1273.22,8,American Express,13.77
742,3637,447,2024-03-25,2026-01-22,566.31,1,Discover,3.46
743,6679,278,2025-04-18,2025-08-28,1326.8,5,MasterCard,23.78
744,3432,437,2025-02-03,2025-06-21,1387.56,8,Chase,3.69
745,4155,909,2024-04-08,2026-09-04,770.47,9,MasterCard,22.12
